Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
2154,AMD Ryzen 7 2700X 50th Anniversary,CPU,2019-04-29,12.0,105.0,192.0,4800.0,3700.0,GF,AMD,,,
2157,AMD Athlon II X2 210e,CPU,2010-09-21,45.0,45.0,117.0,410.0,2600.0,Unknown,AMD,,,
2163,AMD Opteron A1170,CPU,2016-01-14,28.0,32.0,,,2000.0,Unknown,AMD,,,
2166,AMD EPYC 7643,CPU,2021-03-15,7.0,225.0,,,2300.0,TSMC,AMD,,,
2167,AMD Phenom II X4 945 (125W),CPU,2009-04-23,45.0,125.0,258.0,758.0,3000.0,Unknown,AMD,,,
2168,AMD Ryzen 3 2200U,CPU,2018-01-08,14.0,15.0,246.0,,2500.0,GF,AMD,,,
2169,AMD Turion 64 ML-30,CPU,2005-03-10,90.0,35.0,125.0,114.0,1600.0,Unknown,AMD,,,
2172,AMD Opteron X2 270,CPU,2005-05-31,90.0,95.0,,233.0,2000.0,Unknown,AMD,,,
2176,AMD Opteron 4332 HE,CPU,2012-12-04,32.0,65.0,315.0,1200.0,3000.0,Unknown,AMD,,,
2177,AMD Opteron 854,CPU,2005-08-01,90.0,92.0,,106.0,2800.0,Unknown,AMD,,,
2180,AMD EPYC 7262,CPU,2019-08-07,7.0,155.0,74.0,3800.0,3100.0,TSMC,AMD,,,
2182,AMD Athlon XP 2600+ DTR,CPU,2001-01-01,130.0,68.0,101.0,63.0,1917.0,Unknown,AMD,,,
2186,AMD Sempron 3000+,CPU,2005-07-15,90.0,62.0,,69.0,1800.0,Unknown,AMD,,,
2188,AMD Ryzen 9 4900H,CPU,2020-03-16,7.0,54.0,156.0,9800.0,3300.0,TSMC,AMD,,,
2190,AMD Opteron 246,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
2191,AMD Athlon 64 X2 5000+ EE,CPU,2007-02-01,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,
