ID,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category
914,AMD Opteron 146,CPU,2005-08-02,90.0,67.0,,106.0,2000.0,Unknown,AMD,35.0,346,9.88,400,11.43,67.0,5.16,1,2009,939,Server
1017,AMD Opteron 150,CPU,2005-08-02,90.0,85.0,,106.0,2400.0,Unknown,AMD,352.94,393,1.11,471,1.34,85.3,4.6,1,2009,939,Server
801,AMD Opteron 144,CPU,2005-08-02,90.0,67.0,,106.0,1800.0,Unknown,AMD,29.95,316,10.55,376,12.56,67.0,4.72,1,2008,939,Server
1205,AMD Opteron 148,CPU,2005-08-02,90.0,85.0,,106.0,2200.0,Unknown,AMD,,392,,443,,85.3,4.6,1,2009,939,Server
1178,AMD Athlon 64 4000+,CPU,2005-08-16,130.0,62.0,,105.0,2600.0,Unknown,AMD,99.95,340,3.4,565,5.65,62.0,5.49,1,2008,AM2,Unknown
1020,AMD Sempron 3300+,CPU,2005-08-19,90.0,62.0,,63.0,2000.0,Unknown,AMD,20.0,315,15.74,394,19.68,62.0,5.08,1,2008,754,Desktop
809,AMD Sempron 3500+,CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,24.99,232,9.28,264,10.56,62.0,3.74,1,2009,AM2,Desktop
978,AMD Sempron 3200+,CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,124.68,288,2.31,356,2.85,62.0,4.65,1,2009,AM2,Desktop
1158,AMD Sempron 3000+,CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,34.95,268,7.66,333,9.53,62.0,4.32,1,2008,AM2,Desktop
1035,AMD Sempron 3400+,CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
491,Intel Core Duo T2500,CPU,2006-01-05,65.0,31.0,90.0,151.0,1992.0,Intel,Intel,119.99,408,3.4,613,5.11,31.0,13.15,2,2009,BGA479,Laptop
33,Intel Core Solo T1350,CPU,2006-01-05,65.0,27.0,90.0,151.0,1866.0,Intel,Intel,,194,,413,,31.0,6.26,1,2009,unknown,Laptop
34,Intel Core Duo T2600,CPU,2006-01-05,65.0,31.0,90.0,151.0,2166.0,Intel,Intel,,450,,667,,31.0,14.53,2,2009,BGA479,Laptop
431,Intel Core Solo T1400,CPU,2006-01-05,65.0,27.0,90.0,151.0,1833.0,Intel,Intel,,253,,525,,27.0,9.37,1,2009,PGA478,Laptop
210,Intel Core Duo T2400,CPU,2006-01-05,65.0,31.0,90.0,151.0,1826.0,Intel,Intel,16.0,349,21.81,511,31.94,31.0,11.26,2,2009,BGA479,Laptop
678,Intel Core Duo T2300,CPU,2006-01-05,65.0,31.0,90.0,151.0,1660.0,Intel,Intel,,330,,519,,31.0,10.65,2,2009,BGA479,Laptop
581,Intel Core Solo T1300,CPU,2006-01-05,65.0,27.0,90.0,151.0,1660.0,Intel,Intel,,210,,518,,27.0,7.78,1,2009,PGA478,Laptop
565,Intel Pentium D 950,CPU,2006-01-16,65.0,130.0,140.0,376.0,3400.0,Intel,Intel,,679,,695,,130.0,5.22,2,2008,PLGA775,Desktop
111,Intel Pentium D 940,CPU,2006-01-16,65.0,130.0,140.0,376.0,3200.0,Intel,Intel,,498,,574,,130.0,3.83,2,2008,PLGA775,Desktop
790,AMD Sempron 3400+,CPU,2006-01-23,90.0,62.0,,69.0,2000.0,Unknown,AMD,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
139,Intel Core Duo T2250,CPU,2006-05-01,65.0,31.0,90.0,151.0,1733.0,Intel,Intel,,347,,529,,31.0,11.19,2,2009,PGA478,Laptop
429,Intel Pentium D 960,CPU,2006-05-02,65.0,130.0,140.0,376.0,3600.0,Intel,Intel,,743,,775,,130.0,5.71,2,2009,PLGA775,Desktop
1072,AMD Sempron 3400+,CPU,2006-05-17,90.0,25.0,,69.0,2000.0,Unknown,AMD,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
1070,AMD Sempron 3600+,CPU,2006-05-17,90.0,62.0,,69.0,2200.0,Unknown,AMD,15.0,364,24.24,377,25.13,62.0,5.86,1,2009,AM2,Desktop
824,AMD Athlon 64 3800+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2400.0,Unknown,AMD,131.01,292,2.23,461,3.52,45.0,6.5,1,2009,AM2,Unknown
1077,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD,79.95,396,4.95,568,7.1,45.0,8.8,1,2008,AM2,Unknown
1202,AMD Sempron 3500+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,24.99,232,9.28,264,10.56,62.0,3.74,1,2009,AM2,Desktop
1160,AMD Sempron 3600+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,15.0,364,24.24,377,25.13,62.0,5.86,1,2009,AM2,Desktop
1028,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,124.68,288,2.31,356,2.85,62.0,4.65,1,2009,AM2,Desktop
863,AMD Sempron 3400+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,86.68,292,3.37,346,3.99,62.0,4.71,1,2008,AM2,Desktop
873,AMD Athlon 64 3000+,CPU,2006-05-23,90.0,62.0,183.0,154.0,1800.0,Unknown,AMD,20.0,303,15.13,506,25.31,89.0,3.4,1,2008,Socket 754,Desktop
1147,AMD Athlon 64 X2 3800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD,,566,,745,,89.0,6.36,2,2010,939,Desktop
920,AMD Athlon 64 3200+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2000.0,Unknown,AMD,149.95,340,2.27,568,3.79,62.0,5.48,1,2008,AM2,Unknown
1013,AMD Sempron 3000+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,34.95,268,7.66,333,9.53,62.0,4.32,1,2008,AM2,Desktop
784,AMD Sempron 2800+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,29.95,243,8.11,408,13.63,62.0,3.92,1,2008,AM2,Desktop
591,Intel Celeron D 352,CPU,2006-05-28,65.0,84.0,109.0,125.0,3200.0,Intel,Intel,,283,,674,,86.0,3.29,1,2009,PLGA775,Desktop
116,Intel Xeon 5110,CPU,2006-06-26,65.0,65.0,,,1600.0,Intel,Intel,35.0,600,17.14,606,17.32,65.0,9.23,2,2009,LGA771,Server
176,Intel Xeon 5148,CPU,2006-06-26,65.0,40.0,,,2333.0,Intel,Intel,20.0,912,45.62,868,43.39,40.0,22.81,2,2010,LGA771,Server
361,Intel Xeon 5120,CPU,2006-06-26,65.0,65.0,,,1866.0,Intel,Intel,1474.4,763,0.52,748,0.51,65.0,11.73,2,2009,LGA771,Server
599,Intel Xeon 5160,CPU,2006-06-26,65.0,80.0,,,3000.0,Intel,Intel,43.5,963,22.14,1134,26.08,80.0,12.04,2,2009,LGA771,Server
327,Intel Xeon 5130,CPU,2006-06-26,65.0,65.0,,,2000.0,Intel,Intel,48.99,795,16.22,796,16.24,65.0,12.23,2,2009,LGA771,Server
150,Intel Xeon 5150,CPU,2006-06-26,65.0,65.0,,,2666.0,Intel,Intel,30.99,840,27.11,999,32.23,65.0,12.92,2,2009,LGA771,Server
67,Intel Xeon 5140,CPU,2006-06-26,65.0,65.0,,,2333.0,Intel,Intel,36.99,857,23.16,870,23.51,65.0,13.18,2,2009,LGA771,Server
517,Intel Core Duo T2700,CPU,2006-06-28,65.0,31.0,90.0,151.0,2333.0,Intel,Intel,,498,,652,,31.0,16.07,2,2009,BGA479,Laptop
338,Intel Pentium D 915,CPU,2006-07-23,65.0,95.0,140.0,376.0,2800.0,Intel,Intel,,423,,508,,95.0,4.46,2,2008,PLGA775,Desktop
805,AMD Sempron 3800+,CPU,2006-10-23,90.0,62.0,103.0,81.0,2200.0,Unknown,AMD,14.99,360,24.03,422,28.17,62.0,5.81,1,2008,AM2,Desktop
833,AMD Athlon 64 FX-74,CPU,2006-11-30,90.0,125.0,235.0,227.0,3000.0,Unknown,AMD,499.5,972,1.95,617,1.24,125.0,7.78,2,2009,F (1207),Desktop
1121,AMD Athlon 64 3200+,CPU,2007-02-20,65.0,45.0,77.0,122.0,2000.0,Unknown,AMD,149.95,340,2.27,568,3.79,62.0,5.48,1,2008,AM2,Unknown
1162,AMD Athlon 64 3800+,CPU,2007-02-20,90.0,62.0,230.0,227.0,2400.0,Unknown,AMD,131.01,292,2.23,461,3.52,45.0,6.5,1,2009,AM2,Unknown
748,AMD Athlon 64 4000+,CPU,2007-02-20,90.0,62.0,230.0,227.0,2600.0,Unknown,AMD,99.95,340,3.4,565,5.65,62.0,5.49,1,2008,AM2,Unknown
758,AMD Athlon 64 3500+,CPU,2007-02-20,90.0,62.0,230.0,227.0,2200.0,Unknown,AMD,79.95,396,4.95,568,7.1,45.0,8.8,1,2008,AM2,Unknown
736,AMD Athlon 64 3500+,CPU,2007-02-20,65.0,45.0,77.0,122.0,2200.0,Unknown,AMD,79.95,396,4.95,568,7.1,45.0,8.8,1,2008,AM2,Unknown
909,AMD Athlon 64 3800+,CPU,2007-02-20,65.0,45.0,77.0,122.0,2400.0,Unknown,AMD,131.01,292,2.23,461,3.52,45.0,6.5,1,2009,AM2,Unknown
483,Intel Celeron 430,CPU,2007-06-03,65.0,35.0,77.0,105.0,1800.0,Intel,Intel,49.99,293,5.86,630,12.59,35.0,8.37,1,2009,LGA775,Desktop
375,Intel Celeron 440,CPU,2007-06-03,65.0,35.0,77.0,105.0,2000.0,Intel,Intel,49.99,368,7.37,444,8.88,35.0,10.52,1,2009,LGA775,Desktop
696,Intel Celeron 420,CPU,2007-06-03,65.0,35.0,77.0,105.0,1600.0,Intel,Intel,49.95,235,4.71,471,9.43,35.0,6.72,1,2009,LGA775,Desktop
1192,AMD Sempron LE-1100,CPU,2007-08-01,65.0,45.0,,,1900.0,Unknown,AMD,34.95,315,9.02,509,14.56,45.0,7.01,1,2009,AM2,Desktop
1173,AMD Sempron LE-1200,CPU,2007-08-01,65.0,45.0,,,2100.0,Unknown,AMD,14.95,349,23.32,551,36.89,45.0,7.75,1,2009,AM2,Desktop
820,AMD Sempron LE-1150,CPU,2007-08-01,65.0,45.0,,,2000.0,Unknown,AMD,14.94,251,16.82,477,31.92,45.0,5.59,1,2009,AM2,Desktop
992,AMD Sempron LE-1250,CPU,2007-10-08,65.0,45.0,,,2200.0,Unknown,AMD,99.99,301,3.01,508,5.08,45.0,6.68,1,2009,AM2,Desktop
768,AMD Sempron LE-1300,CPU,2007-10-08,65.0,45.0,,,2300.0,Unknown,AMD,27.0,400,14.81,389,14.42,45.0,8.89,1,2009,AM2,Desktop
701,Intel Celeron 220,CPU,2007-10-21,65.0,19.0,77.0,105.0,1200.0,Intel,Intel,,209,,255,,19.0,10.97,1,2009,BGA479,Desktop
1169,AMD Athlon 64 2600+,CPU,2008-01-01,65.0,15.0,77.0,122.0,1600.0,Unknown,AMD,,243,,292,,15.0,16.22,1,2013,unknown,Unknown
249,Intel Celeron E1200,CPU,2008-01-20,65.0,65.0,77.0,105.0,1600.0,Intel,Intel,99.95,492,4.93,628,6.28,65.0,7.58,2,2008,LGA775,Desktop
416,Intel Atom Z520,CPU,2008-04-02,45.0,2.0,26.0,47.0,1334.0,Intel,Intel,,122,,151,,2.0,61.23,1,2009,BGA441,Laptop
132,Intel Atom Z530,CPU,2008-04-02,45.0,2.0,26.0,47.0,1600.0,Intel,Intel,,183,,161,,2.0,91.43,1,2009,BGA441,Laptop
469,Intel Celeron E1400,CPU,2008-04-20,65.0,65.0,77.0,105.0,2000.0,Intel,Intel,14.0,671,47.91,746,53.28,65.0,10.32,2,2009,LGA775,Desktop
897,AMD Athlon 64 3100+,CPU,2008-04-21,65.0,25.0,77.0,122.0,2000.0,Unknown,AMD,,484,,600,,89.0,5.44,1,2015,754,Desktop
761,AMD Phenom X3 8550,CPU,2008-04-23,65.0,95.0,285.0,450.0,2200.0,Unknown,AMD,29.95,976,32.59,810,27.06,95.0,10.27,3,2009,AM2/AM2+,Desktop
1129,AMD Athlon 64 2000+,CPU,2008-06-01,65.0,8.0,77.0,122.0,1000.0,Unknown,AMD,,154,,173,,8.0,19.3,1,2013,unknown,Unknown
602,Intel Atom 330,CPU,2008-06-03,45.0,8.0,96.0,47.0,1600.0,Intel,Intel,,371,,168,,8.0,46.43,2,2009,BGA437,Desktop
148,Intel Atom N280,CPU,2008-06-03,45.0,3.0,26.0,47.0,1667.0,Intel,Intel,,175,,226,,2.5,69.92,1,2009,BGA437,Laptop
305,Intel Atom N270,CPU,2008-06-03,45.0,3.0,26.0,47.0,1600.0,Intel,Intel,,175,,164,,2.5,70.05,1,2009,BGA437,Laptop
519,Intel Atom 230,CPU,2008-06-03,45.0,4.0,96.0,47.0,1600.0,Intel,Intel,,210,,167,,4.0,52.61,1,2009,BGA437,Desktop
207,Intel Pentium E5200,CPU,2008-08-31,45.0,65.0,82.0,228.0,2500.0,Intel,Intel,49.94,867,17.35,1006,20.14,65.0,13.33,2,2009,LGA775,Desktop
593,Intel Celeron 450,CPU,2008-08-31,65.0,35.0,77.0,105.0,2200.0,Intel,Intel,38.99,445,11.41,613,15.73,35.0,12.71,1,2009,LGA775,Desktop
577,Intel Core i7-920,CPU,2008-11-17,45.0,130.0,263.0,731.0,2666.0,Intel,Intel,189.88,2741,14.44,1220,6.42,130.0,21.09,4,2008,LGA1366,Desktop
318,Intel Core i7-965,CPU,2008-11-17,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,90.97,3288,36.15,1452,15.97,130.0,25.29,4,2008,LGA1366,Desktop
330,Intel Core i7-940,CPU,2008-11-17,45.0,130.0,263.0,731.0,2933.0,Intel,Intel,49.0,3066,62.56,1345,27.45,130.0,23.58,4,2008,LGA1366,Desktop
620,Intel Celeron E1500,CPU,2008-11-30,65.0,65.0,77.0,105.0,2200.0,Intel,Intel,19.65,649,33.02,785,39.95,65.0,9.98,2,2009,LGA775,Desktop
372,Intel Pentium E5300,CPU,2008-11-30,45.0,65.0,82.0,228.0,2600.0,Intel,Intel,59.49,906,15.22,1032,17.34,65.0,13.93,2,2009,LGA775,Desktop
807,AMD Phenom II X4 920,CPU,2009-01-08,45.0,125.0,258.0,758.0,2800.0,Unknown,AMD,27.89,1899,68.1,1068,38.31,125.0,15.2,4,2009,AM2+,Desktop
459,Intel Pentium E5400,CPU,2009-01-18,45.0,65.0,82.0,228.0,2700.0,Intel,Intel,92.76,936,10.09,1074,11.58,65.0,14.4,2,2009,LGA775,Desktop
930,AMD Phenom II X4 805,CPU,2009-02-09,45.0,95.0,258.0,758.0,2500.0,Unknown,AMD,173.99,1844,10.6,999,5.74,95.0,19.42,4,2009,AM3,Desktop
1016,AMD Phenom II X3 710,CPU,2009-02-09,45.0,95.0,258.0,758.0,2600.0,Unknown,AMD,169.0,1554,9.2,1069,6.33,95.0,16.36,3,2009,AM3,Desktop
778,AMD Phenom II X4 910,CPU,2009-02-09,45.0,95.0,258.0,758.0,2600.0,Unknown,AMD,100.0,1776,17.76,988,9.88,95.0,18.7,4,2009,AM3,Desktop
961,AMD Phenom II X4 810,CPU,2009-02-09,45.0,95.0,258.0,758.0,2600.0,Unknown,AMD,213.0,1849,8.68,1018,4.78,95.0,19.46,4,2009,AM3,Desktop
267,Intel Xeon E5520,CPU,2009-03-30,45.0,80.0,263.0,731.0,2266.0,Intel,Intel,72.61,2479,34.14,1056,14.55,80.0,30.98,4,2009,LGA1366,Server
524,Intel Xeon X5560,CPU,2009-03-30,45.0,95.0,263.0,731.0,2800.0,Intel,Intel,71.0,3100,43.66,1380,19.44,95.0,32.63,4,2009,LGA1366,Server
378,Intel Xeon X5570,CPU,2009-03-30,45.0,95.0,263.0,731.0,2933.0,Intel,Intel,100.0,3270,32.7,1410,14.1,95.0,34.42,4,2009,LGA1366,Server
345,Intel Xeon L5520,CPU,2009-03-30,45.0,60.0,263.0,731.0,2266.0,Intel,Intel,49.0,2163,44.13,969,19.78,60.0,36.04,4,2010,LGA1366,Server
652,Intel Xeon E5540,CPU,2009-03-30,45.0,80.0,263.0,731.0,2533.0,Intel,Intel,71.45,2738,38.33,1200,16.79,80.0,34.23,4,2009,LGA1366,Server
692,Intel Xeon E5504,CPU,2009-03-30,45.0,80.0,263.0,731.0,2000.0,Intel,Intel,64.0,1529,23.89,838,13.1,80.0,19.11,4,2009,LGA1366,Server
389,Intel Xeon E5506,CPU,2009-03-30,45.0,80.0,263.0,731.0,2133.0,Intel,Intel,90.0,1946,21.62,941,10.46,80.0,24.33,4,2009,LGA1366,Server
468,Intel Xeon W3570,CPU,2009-03-30,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,469.95,3354,7.14,1520,3.24,130.0,25.8,4,2009,LGA1366,Server
660,Intel Xeon X5550,CPU,2009-03-30,45.0,95.0,263.0,731.0,2666.0,Intel,Intel,49.0,2988,60.98,1317,26.89,95.0,31.45,4,2009,LGA1366,Server
631,Intel Xeon W3520,CPU,2009-03-30,45.0,130.0,263.0,731.0,2666.0,Intel,Intel,59.0,2787,47.23,1245,21.11,130.0,21.44,4,2009,LGA1366,Server
316,Intel Xeon W3540,CPU,2009-03-30,45.0,130.0,263.0,731.0,2933.0,Intel,Intel,507.0,2890,5.7,1289,2.54,130.0,22.23,4,2009,LGA1366,Server
679,Intel Xeon W3505,CPU,2009-03-30,45.0,130.0,263.0,731.0,2533.0,Intel,Intel,14.86,1142,76.86,1104,74.29,130.0,8.79,2,2009,LGA1366,Server
607,Intel Xeon E5530,CPU,2009-03-30,45.0,80.0,263.0,731.0,2400.0,Intel,Intel,29.99,2614,87.15,1156,38.55,80.0,32.67,4,2009,LGA1366,Server
98,Intel Xeon W5580,CPU,2009-03-30,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,864.0,3386,3.92,1503,1.74,130.0,26.04,4,2009,LGA1366,Server
552,Intel Xeon E5502,CPU,2009-03-30,45.0,80.0,263.0,731.0,1866.0,Intel,Intel,80.0,837,10.46,799,9.98,80.0,10.46,2,2009,LGA1366,Server
435,Intel Xeon W3503,CPU,2009-03-30,45.0,130.0,263.0,731.0,2400.0,Intel,Intel,9.99,1052,105.35,1015,101.64,130.0,8.1,2,2009,LGA1366,Server
584,Intel Pentium E6300,CPU,2009-05-09,45.0,65.0,82.0,228.0,2800.0,Intel,Intel,41.85,1000,23.89,1129,26.97,65.0,15.38,2,2009,LGA775,Desktop
1044,AMD Phenom II X4 925,CPU,2009-05-11,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,21.0,2173,103.46,1156,55.05,95.0,22.87,4,2009,AM3,Desktop
623,Intel Celeron E1600,CPU,2009-05-31,65.0,65.0,77.0,105.0,2400.0,Intel,Intel,,712,,877,,65.0,10.95,2,2009,LGA775,Desktop
1041,AMD Phenom II X2 545,CPU,2009-06-01,45.0,80.0,258.0,758.0,3000.0,Unknown,AMD,43.98,1107,25.18,1083,24.63,80.0,13.84,2,2009,AM2+/AM3,Desktop
841,AMD Phenom II X3 700e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2400.0,Unknown,AMD,,1430,,969,,65.0,21.99,3,2010,AM3,Desktop
922,AMD Phenom II X4 900e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2400.0,Unknown,AMD,,1505,,917,,65.0,23.15,4,2010,AM3,Desktop
1025,AMD Phenom II X4 905e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2500.0,Unknown,AMD,53.99,1895,35.11,1029,19.06,65.0,29.16,4,2009,AM3,Desktop
598,Intel Pentium SU2700,CPU,2009-06-02,45.0,10.0,107.0,410.0,1300.0,Intel,Intel,,239,,432,,10.0,23.87,1,2009,unknown,Laptop
279,Intel Core i7-950,CPU,2009-06-02,45.0,130.0,263.0,731.0,3066.0,Intel,Intel,264.88,3154,11.91,1394,5.26,130.0,24.26,4,2009,LGA1366,Desktop
9,Intel Core i7-975,CPU,2009-06-02,45.0,130.0,263.0,731.0,3333.0,Intel,Intel,770.0,3370,4.38,1508,1.96,130.0,25.92,4,2009,LGA1366,Desktop
794,AMD Athlon II X2 250,CPU,2009-06-02,45.0,65.0,117.0,410.0,3000.0,Unknown,AMD,38.95,1083,27.8,1155,29.66,65.0,16.66,2,2009,AM3,Desktop
839,AMD Phenom II X3 705e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2500.0,Unknown,AMD,152.34,1222,8.02,962,6.31,65.0,18.81,3,2009,AM3,Desktop
741,AMD Sempron 140,CPU,2009-07-22,45.0,45.0,117.0,234.0,2700.0,Unknown,AMD,11.95,471,39.42,1044,87.38,45.0,10.47,1,2009,AM3,Desktop
937,AMD Athlon II X2 245,CPU,2009-07-23,45.0,65.0,117.0,410.0,2900.0,Unknown,AMD,12.55,1022,81.47,1113,88.69,65.0,15.73,2,2009,AM2+/AM3,Desktop
1092,AMD Athlon II X2 240,CPU,2009-07-23,45.0,65.0,117.0,410.0,2800.0,Unknown,AMD,24.95,935,37.46,1027,41.18,65.0,14.38,2,2009,AM3,Desktop
457,Intel Xeon W3550,CPU,2009-08-09,45.0,130.0,263.0,731.0,3066.0,Intel,Intel,49.95,3193,63.92,1415,28.33,130.0,24.56,4,2009,LGA1366,Server
385,Intel Pentium E6500,CPU,2009-08-09,45.0,65.0,82.0,228.0,2933.0,Intel,Intel,95.71,1073,11.21,1210,12.64,65.0,16.51,2,2009,LGA775,Desktop
643,Intel Xeon L5530,CPU,2009-08-09,45.0,60.0,263.0,731.0,2400.0,Intel,Intel,148.37,2522,17.0,1169,7.88,60.0,42.03,4,2011,LGA1366,Server
718,Intel Xeon W5590,CPU,2009-08-09,45.0,130.0,263.0,731.0,3333.0,Intel,Intel,1406.34,3239,2.3,1571,1.12,130.0,24.92,4,2009,LGA1366,Server
133,Intel Xeon W3580,CPU,2009-08-09,45.0,130.0,263.0,731.0,3333.0,Intel,Intel,214.5,3495,16.29,1553,7.24,130.0,26.88,4,2009,LGA1366,Server
510,Intel Celeron E3300,CPU,2009-08-30,45.0,65.0,82.0,228.0,2500.0,Intel,Intel,64.78,837,12.92,1042,16.08,65.0,12.87,2,2009,LGA775,Desktop
578,Intel Celeron E3200,CPU,2009-08-30,45.0,65.0,82.0,228.0,2400.0,Intel,Intel,19.99,860,43.02,992,49.63,65.0,13.23,2,2009,LGA775,Desktop
160,Intel Pentium SU4100,CPU,2009-09-01,45.0,10.0,107.0,410.0,1300.0,Intel,Intel,,476,,515,,10.0,47.63,2,2009,BGA956,Laptop
885,AMD Phenom II X4 820,CPU,2009-09-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,69.95,2103,30.07,1138,16.27,95.0,22.14,4,2009,AM3,Desktop
793,AMD Phenom II X4 830,CPU,2009-09-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,19.01,2022,106.38,1083,56.96,95.0,21.29,4,2010,AM2+/AM3,Unknown
706,Intel Core i7-860,CPU,2009-09-08,45.0,95.0,296.0,774.0,2800.0,Intel,Intel,43.99,2890,65.7,1319,29.98,95.0,30.42,4,2009,LGA1156,Desktop
428,Intel Core i7-870,CPU,2009-09-08,45.0,95.0,296.0,774.0,2933.0,Intel,Intel,199.88,3074,15.38,1392,6.97,95.0,32.36,4,2009,LGA1156,Desktop
341,Intel Core i5-750,CPU,2009-09-08,45.0,95.0,296.0,774.0,2666.0,Intel,Intel,200.0,2495,12.48,1242,6.21,95.0,26.27,4,2009,LGA1156,Desktop
1023,AMD Athlon II X4 630,CPU,2009-09-16,45.0,95.0,169.0,300.0,2800.0,Unknown,AMD,48.04,2093,43.58,1138,23.69,95.0,22.04,4,2009,AM3,Desktop
894,AMD Athlon II X4 620,CPU,2009-09-16,45.0,95.0,169.0,300.0,2600.0,Unknown,AMD,54.95,1934,35.19,1054,19.18,95.0,20.36,4,2009,AM3,Desktop
1032,AMD Phenom II X4 B93,CPU,2009-10-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,2104,,1141,,95.0,22.15,4,2010,AM3,Desktop
826,AMD Phenom II X3 B75,CPU,2009-10-01,45.0,95.0,258.0,758.0,3000.0,Unknown,AMD,49.95,1560,31.23,1161,23.23,95.0,16.42,3,2009,AM3,Desktop
834,AMD Phenom II X3 B73,CPU,2009-10-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,75.0,1538,20.5,1056,14.08,95.0,16.19,3,2010,AM3,Desktop
876,AMD Phenom II X2 B55,CPU,2009-10-01,45.0,80.0,258.0,758.0,3000.0,Unknown,AMD,37.95,1151,30.34,1244,32.79,80.0,14.39,2,2009,AM3,Desktop
979,AMD Phenom II X4 B95,CPU,2009-10-01,45.0,95.0,258.0,758.0,3000.0,Unknown,AMD,62.02,2329,37.56,1238,19.96,95.0,24.52,4,2010,AM3,Desktop
1095,AMD Phenom II X2 B53,CPU,2009-10-01,45.0,80.0,258.0,758.0,2800.0,Unknown,AMD,,1126,,1164,,80.0,14.07,2,2009,AM3,Desktop
1029,AMD Athlon II X3 435,CPU,2009-10-09,45.0,95.0,169.0,300.0,2900.0,Unknown,AMD,159.95,1670,10.44,1188,7.43,95.0,17.58,3,2009,AM3,Desktop
984,AMD Athlon II X3 405e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2300.0,Unknown,AMD,112.9,1331,11.79,973,8.62,45.0,29.58,3,2010,AM3,Desktop
991,AMD Athlon II X3 425,CPU,2009-10-20,45.0,95.0,169.0,300.0,2700.0,Unknown,AMD,58.34,1576,27.02,1105,18.95,95.0,16.59,3,2009,AM3,Desktop
924,AMD Athlon II X4 605e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2300.0,Unknown,AMD,19.97,1957,98.01,1005,50.34,45.0,43.49,4,2009,AM3,Desktop
1151,AMD Athlon II X2 215,CPU,2009-10-20,45.0,65.0,117.0,410.0,2700.0,Unknown,AMD,28.97,959,33.09,1041,35.92,65.0,14.75,2,2009,AM3,Desktop
381,Intel Core i7-960,CPU,2009-10-20,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,298.61,3245,10.87,1452,4.86,130.0,24.96,4,2009,LGA1366,Desktop
964,AMD Athlon II X4 600e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2200.0,Unknown,AMD,19.99,1711,85.59,913,45.68,45.0,38.02,4,2009,AM3,Desktop
1042,AMD Athlon II X2 235e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2700.0,Unknown,AMD,97.5,1049,10.75,1107,11.35,45.0,23.3,2,2009,AM3,Desktop
907,AMD Athlon II X2 250u,CPU,2009-10-20,45.0,25.0,117.0,410.0,1600.0,Unknown,AMD,24.95,604,24.22,632,25.32,25.0,24.17,2,2010,AM3,Desktop
999,AMD Athlon II X3 400e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2200.0,Unknown,AMD,25.49,1320,51.8,908,35.62,45.0,29.34,3,2009,AM3,Desktop
1019,AMD Athlon II X2 240e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2800.0,Unknown,AMD,37.89,980,25.86,1092,28.81,45.0,21.77,2,2009,AM3,Desktop
1082,AMD Athlon II X2 260u,CPU,2009-10-20,45.0,25.0,117.0,410.0,1800.0,Unknown,AMD,83.44,663,7.94,703,8.42,25.0,26.5,2,2010,AM3,Desktop
583,Intel Xeon W3565,CPU,2009-11-01,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,59.95,3331,55.56,1496,24.95,130.0,25.62,4,2009,LGA1366,Server
